id,belongs_to_collection,budget,homepage,originally_english,overview,produced_in_us,release_date,revenue,runtime,english,tagline,title,vote_average,keywords,cast,crew,red,green,blue,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Amblin Entertainment,Canal+,Columbia Pictures,Columbia Pictures Corporation,Dimension Films,DreamWorks SKG,Dune Entertainment,Fox 2000 Pictures,Fox Searchlight Pictures,Lionsgate,Metro-Goldwyn-Mayer (MGM),Miramax Films,New Line Cinema,Paramount Pictures,Regency Enterprises,Relativity Media,StudioCanal,Summit Entertainment,Touchstone Pictures,TriStar Pictures,Twentieth Century Fox Film Corporation,United Artists,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Working Title Films
41393,0,2000000,0,1,"A married man (Leo Grillo) meets a beautiful woman (Katherine Heigl) in a Las Vegas casino and allows her to seduce him. When her jealous boyfriend (Tom Sizemore) finds them together, a scuffle results in the boyfriend's death. The lovers head to the desert to bury the corpse, but it disappears.",1,732367,30000000.0,90.0,1,Dead Ahead,Zyzzyx Road,4.0,['suspense'],"['Katherine Heigl', 'Leo Grillo', 'Tom Sizemore']","['Valerie McCaffrey', 'David Klein', 'Ryan Beveridge']",255,255,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41402,0,20000000,1,1,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,1,734046,24145613.0,116.0,1,Innocence dies. Abby doesn't.,Let Me In,6.7,"['vampire', 'child vampire', 'remake', 'bully', 'young boy', 'biting', 'dead boy', 'hammer horror', '1980s']","['Kodi Smit-McPhee', 'Chloë Grace Moretz', 'Richard Jenkins']","['Avy Kaufman', 'Guy East', 'Nigel Sinclair']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41436,6,3000000,1,1,"Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real.",1,734065,177512032.0,91.0,1,In 2009 you demanded it. Nothing can prepare you for what's next.,Paranormal Activity 2,5.7,"['ouija board', 'haunting', 'demonic possession', 'found footage', 'duringcreditsstinger']","['Katie Featherston', 'David Bierend', 'Brian Boland']","['Terri Taylor', 'Akiva Goldsman', 'Tod Williams']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41439,7,20000000,1,1,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",1,734066,136150434.0,90.0,1,The Traps Come Alive,Saw: The Final Chapter,5.8,"['survivor', 'violence', 'self help guru', 'tricycle', 'prosthetic arm', 'pig mask', '3d']","['Tobin Bell', 'Costas Mandylor', 'Betsy Russell']","['James Wan', 'Leigh Whannell', 'Mark Burg']",249,251,250,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41446,4,40000000,1,1,"Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.",1,734238,97138686.0,111.0,1,New Decade. New Rules.,Scream 4,6.1,"['sheriff', 'book', 'knife', 'horror', 'rescue', 'author', 'masked killer', 'hospital', 'corpse']","['David Arquette', 'Neve Campbell', 'Courteney Cox']","['Wes Craven', 'Peter Deming', 'Kevin Williamson']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41479,0,10000000,1,1,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",1,733663,7022728.0,96.0,1,"They're not just living the American dream, they're selling it.",The Joneses,6.1,"['independent film', 'duringcreditsstinger']","['David Duchovny', 'Demi Moore', 'Amber Heard']",['Derrick Borte'],255,255,255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41505,0,22000000,0,1,A female forensic psychiatrist discovers that all of one of her patient's multiple personalities are murder victims. She will have to find out what's happening before her time is finished.,1,733858,851517.0,112.0,1,Evil will rise.,Shelter,5.7,"['soul', 'faith', 'supernatural', 'murder', 'fear', 'psychiatrist', 'surgery', 'catholicism', 'multiple personality', 'flashback']","['Julianne Moore', 'Jonathan Rhys Meyers', 'Jeffrey DeMunn']","['Neal Edelstein', 'Steve Mirkovich', 'Tim Galvin']",255,255,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41513,3,110000000,1,1,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",1,734347,563749323.0,103.0,1,Smurf Happens.,The Smurfs,5.5,"['moon', 'magic', 'based on comic', 'animation', 'good vs evil', 'smurf', 'blue', 'vortex', 'mischief', 'cat and mouse', 'duringcreditsstinger']","['Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays']","['Raja Gosnell', 'David Rubin', 'Phil Meheux']",203,218,237,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41515,0,80000000,1,1,"Jellystone Park has been losing business, so greedy Mayor Brown decides to shut it down and sell the land. That means families will no longer be able to experience the natural beauty of the outdoors -- and, even worse, Yogi and Boo Boo will be tossed out of the only home they've ever known. Faced with his biggest challenge ever, Yogi must prove that he really is ""smarter than the average bear"" as he and Boo Boo join forces with their old nemesis Ranger Smith to find a way to save Jellystone Park from closing forever.",1,734117,201584141.0,80.0,1,Life's a Pic-A-Nic,Yogi Bear,5.2,"['picnic', 'sandwich', 'bear', '3d', 'yogi']","['Dan Aykroyd', 'Justin Timberlake', 'Anna Faris']","['Eric Brevig', 'James Dyer', 'Kevin Kaska']",51,71,158,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41556,0,4500000,1,1,Seven close friends reunite for the wedding of two of their friends. Problems arise because the bride and the maid of honor have had a long rivalry over the groom.,1,734025,123820.0,95.0,1,0,The Romantics,4.8,"['cheating', 'wedding', 'romantic literature', 'woman director']","['Katie Holmes', 'Anna Paquin', 'Josh Duhamel']",['Galt Niederhoffer'],0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41592,1,5773100,1,1,"In order to win the Street Dance Championships, a dance crew is forced to work with ballet dancers from the Royal Dance School in exchange for rehearsal space.",0,733911,18144030.0,98.0,1,0,StreetDance 3D,6.1,"['ballet dancer', 'street dance', 'woman director', 'dance group']","['Nichola Burley', 'Rachel McDowall', 'Richard Winsor']","['Christine Langan', 'James Richardson', 'Rupert Preston']",255,255,255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41630,0,25000000,1,1,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",1,734158,147780440.0,107.0,1,Friendship has its benefits.,No Strings Attached,6.1,"['father son relationship', 'casual meeting', 'student of medicine', 'friends', 'valentine', 'male female relationship', 'open relationship', 'sexual humor', 'best friend', 'casual sex', 'best friends in love', 'duringcreditsstinger', 'fling', 'father son conflict', 'friends with benefit']","['Natalie Portman', 'Ashton Kutcher', 'Kevin Kline']","['Julie Weiss', 'Doug Jackson', 'Natalie Portman']",186,186,186,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41682,0,40000000,0,0,"Genoan navigator Christopher Columbus has a dream to find an alternative route to sail to the Indies, by traveling west instead of east, across the unchartered Ocean sea. After failing to find backing from the Portugese, he goes to the Spanish court to ask Queen Isabella and King Ferdinand for help. After surviving a grilling from the Head of the Spanish Inquisition Tomas de Torquemada, he eventually gets the blessing from Queen Isabella and sets sail in three ships to travel into the unknown. Along the way he must deal with sabotage from Portugese spies and mutiny from a rebellious crew.",1,727431,8251071.0,120.0,1,0,Christopher Columbus: The Discovery,4.3,"['biography', 'christopher columbus']","['Marlon Brando', 'Tom Selleck', 'Rachel Ward']","['Mario Puzo', 'John Glen', 'John Briley']",14,12,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41733,0,65000000,1,1,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",1,734080,211780824.0,95.0,1,Leave Your Comfort Zone,Due Date,6.2,"['highway', 'slacker', 'hitchhiker', 'wallet', 'sunglasses', 'rest stop', 'vicodin', 'waffle']","['Robert Downey Jr.', 'Zach Galifianakis', 'Michelle Monaghan']","['Shepherd Frankel', 'Lawrence Sher', 'Louise Mingenbach']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41759,0,6000000,0,1,A dog turns from man's best friend into man's worst nightmare as he attacks everything that moves.,1,727886,12974636.0,97.0,1,"Companion, Protector, Killer",Man's Best Friend,5.5,"['killer', 'dog', 'mutated']","['Ally Sheedy', 'Lance Henriksen', 'Robert Costanzo']",['John Lafia'],9,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41780,0,8000000,0,1,"A beautiful black gangster's moll flees to Harlem with a trunkload of gold after a shootout, unaware that the rest of the gang, and a few other unsavoury characters, are on her trail. A pudgy momma's boy becomes the object of her affections and the unlikely hero of the tale.",1,726955,10400000.0,115.0,1,0,A Rage in Harlem,5.8,"['gold', 'shootout', 'gangster', 'harlem', 'moll']","['Forest Whitaker', 'Gregory Hines', 'Robin Givens']","['Chester Himes', 'Bill Duke']",4,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41823,0,10000000,0,1,"Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet.",1,726682,16153593.0,129.0,1,0,Mo' Better Blues,6.3,['musical'],"['Denzel Washington', 'Spike Lee', 'Wesley Snipes']","['Spike Lee', 'Ernest R. Dickerson', 'Bill Lee']",16,20,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41843,0,16000000,0,1,"The passionate Merchant-Ivory drama tells the story of Francoise Gilot, the only lover of Pablo Picasso who was strong enough to withstand his ferocious cruelty and move on with her life.",1,728906,1985001.0,125.0,1,Only his passion for women could rival his passion for painting.,Surviving Picasso,5.3,"['paris', 'love triangle', 'female nudity', 'painter', 'infidelity', 'nudity', 'womanizer', 'mistress', 'pregnancy', 'older man younger woman relationship', 'physical abuse', 'picasso']","['Anthony Hopkins', 'Natascha McElhone', 'Julianne Moore']","['Celestia Fox', 'David L. Wolper', 'Tony Pierce-Roberts']",228,237,232,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41955,2,5000000,0,0,"Former criminal investigator, Major Korenev, nicknamed Fox is released from prison. He has been detained there as a result of planted incriminating evidence of unlawful investigation techniques. Setting accounts with Shaman - a big criminal boss, who ordered the evidence planted and also with his former colleagues was not a part of Korenev's agenda. As he returns to Moscow he finds a new world ruled by underworld bosses, criminal clans fighting each other and utter chaos on the desperately keeping appearances streets of Russian capital. Facing death of his friends, Major Korenev decides to re-install law and order using some unorthodox methods that are only relevant in 21st century Russia.",0,731063,340312.0,113.0,0,0,Antikiller,4.8,[],"['Sergey Shakurov', 'Aleksandr Baluev', 'Yuriy Kutsenko']","['Yegor Konchalovsky', 'Fuad Ibragimbekov', 'Danil Koretsky']",11,5,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41978,0,5000000,0,0,"Two escaped convicts pose as children's summer camp staff in order to evade capture and learn about caring for others in the process. Sumrak has been in prison since he was 16 years old but is pushing thirty now, is well acquainted with prison gang culture and covered with tattoos. Evgeni Koltsov is a former police officer unjustly imprisoned and destined for a death sentence from the other inmates if he stays in prison.",0,733644,17566040.0,115.0,0,0,High Security Vacation,6.4,[],"['Sergei Bezrukov', 'Dmitriy Dyuzhev', 'Elena Babenko']","['Igor Zaytsev', 'Andrey Kivinov']",45,94,170,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42149,0,6500000,0,1,"Jon Lansdale is a comic book artist who loses his right hand in a car accident. The hand was not found at the scene of the accident, but it soon returns by itself to follow Jon around, and murder those who anger him.",1,723294,566736.0,104.0,1,Nothing Will Prepare You For THE HAND.,The Hand,5.7,"['murder', 'severed hand', 'comic book artist']","['Michael Caine', 'Andrea Marcovicci', 'Annie McEnroe']","['Oliver Stone', 'James Horner', 'Richard Marks']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42151,0,31192,1,1,"After serving jail time for a mysterious crime, Bill and Karl get out of jail and become preoccupied with figuring out who turned them in to the police. On top of that, the ""family business"" is on the rocks, and the motley crew of criminals who operate out of Down Terrace aren't feeling terribly trusting of one another. It might look like an ordinary house, but at Down Terrace, the walls are closing in..",0,733651,10000.0,89.0,1,You're only as good as the people you know.,Down Terrace,6.3,"['murder', 'dark comedy', 'crime family']","['Robert Hill', 'Robin Hill', 'Julia Deakin']","['Ben Wheatley', 'Robin Hill']",255,255,255,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42188,0,15000000,1,1,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",1,734030,9455232.0,104.0,1,These students have everything they need. Except time.,Never Let Me Go,6.8,"['soul', 'based on novel', 'sadness', 'forgiveness', 'dystopia', 'boarding school', 'cloning', 'existentialism']","['Carey Mulligan', 'Andrew Garfield', 'Keira Knightley']","['Tessa Ross', 'Andrew Macdonald', 'Alex Garland']",188,194,180,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42194,1,30000000,0,1,"In the year of 2039, after World Wars destroy much of the civilization as we know it, territories are no longer run by governments, but by corporations; the mightiest of which is the Mishima Zaibatsu. In order to placate the seething masses of this dystopia, Mishima sponsors Tekken, a tournament in which fighters battle until only one is left standing.",1,733851,967000.0,92.0,1,Survival is no game,TEKKEN,5.2,"['martial arts', 'dystopia', 'based on video game', 'martial arts tournament']","['Jon Foo', 'Kelly Overton', 'Cary-Hiroyuki Tagawa']","['David Checel', 'Alan B. McElroy', 'Dwight H. Little']",2,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42205,0,1000000,0,1,"The former leader of a commando rescue attempt into Vietnam tries to discover why his squad members are being murdered, one-by-one, after the war is over.",1,722236,18300000.0,95.0,1,Chuck Norris is John T. Booker and Booker is fighting back.,Good Guys Wear Black,5.7,[],"['Chuck Norris', 'Anne Archer', 'Lloyd Haynes']","['Ted Post', 'Mark Medoff', 'Robert Steadman']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42296,0,30000,1,1,"Nev, a 24-year-old New York-based photographer, has no idea what he's in for when Abby, an eight-year-old girl from rural Michigan, contacts him on Facebook, seeking permission to paint one of his photographs. When he receives her remarkable painting, Nev begins a friendship and correspondence with Abby's family. But things really get interesting when he develops a cyber-romance with Abby's attractive older sister, Megan, a musician and model. Prompted by some startling revelations about Megan, Nev and his buddies embark on a road trip in search of the truth.",1,734032,3045943.0,87.0,1,Don't let anyone tell you what it is.,Catfish,6.5,['aftercreditsstinger'],"['Megan Faccio', 'Melody C. Roscher', 'Ariel Schulman']","['Henry Joost', 'Ariel Schulman', 'Nev Schulman']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42297,0,55000000,1,1,"The Burlesque Lounge has its best days behind it. Tess, a retired dancer and owner of the venue, struggles to keep the aging theater alive, facing all kinds of financial and artistic challenges. With the Lounge's troupe members becoming increasingly distracted by personal problems and a threat coming from a wealthy businessman's quest to buy the spot from Tess, the good fortune seems to have abandoned the club altogether. Meanwhile, the life of Ali, a small-town girl from Iowa, is about to change dramatically. Hired by Tess as a waitress at the Lounge, Ali escapes a hollow past and quickly falls in love with the art of burlesque. Backed by newfound friends amongst the theater's crew, she manages to fulfill her dreams of being on stage herself. Things take a dramatic turn though when Ali's big voice makes her become the main attraction of the revue",1,734099,89519773.0,119.0,1,It takes a legend... to make a star,Burlesque,6.9,"['musical', 'los angeles', 'burlesque', 'burlesque dancer']","['Cher', 'Christina Aguilera', 'Eric Dane']","['John Papsidera', 'John Frazier', 'Bojan Bazelli']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42345,0,11000000,0,1,"Life is rough in the coal mines of 1876 Pennsylvania. A secret group of Irish emigrant miners, known as the Molly Maguires, fights against the cruelty of the mining company with sabotage and murder. A detective, also an Irish emigrant, is hired to infiltrate the group and report on its members. But on which side do his sympathies lie?",1,719189,2200000.0,124.0,1,0,The Molly Maguires,5.9,"['pennsylvania', 'miner', 'coal mining', 'coal mine', 'pennsylvania coal miner']","['Sean Connery', 'Samantha Eggar', 'Richard Harris']","['Henry Mancini', 'Walter Bernstein', 'Darrell Silvera']",232,233,235,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42481,0,410000,1,0,"The Goalie's Anxiety at the Penalty Kick is a 1972 German language drama film directed by Wim Wenders. It was adapted from a novella by Wenders' long-time collaborator Peter Handke. A goalkeeper is sent off during a game for committing a foul. He spends the night with a cinema cashier, whom he afterwards kills. Although a type of detective film, it is more slow moving and contemplative than other films of the genre. It explores the monotony of the murderer's existence and, like many of Wenders' films, the overwhelming cultural influence of America in post-war West Germany.",0,719942,100000000.0,101.0,0,0,The Goalie's Anxiety at the Penalty Kick,3.5,['sport'],"['Arthur Brauss', 'Kai Fischer', 'Erika Pluhar']","['Robby Müller', 'Wim Wenders', 'Peter Handke']",162,215,255,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42571,0,3906840,0,0,A chambermaid and a former cop meet at a speed dating event and a romance develops. But during a romantic getaway things suddenly take a turn for the worse when her mysterious past is revealed.,0,733689,4300000.0,95.0,0,A romance. A robbery. A mystery.,The Double Hour,6.3,"['suicide', 'sex', 'hotel', 'dream', 'psychology', 'loss', 'cop', 'love', 'microphone', 'photograph', 'death of lover']","['Kseniya Rappoport', 'Filippo Timi', 'Antonia Truppo']","['Giuseppe Capotondi', 'Alessandro Fabbri', 'Ludovica Rampoldi']",253,253,253,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42618,0,8000000,0,1,"Taxi dancer Charity continues to have Faith in the human race despite apparently endless disappointments at its hands, and Hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.",1,718798,20000000.0,149.0,1,Love is what it's all about!,Sweet Charity,6.5,"['broken engagement', 'charity', 'celebrity', 'based on play or musical', 'tragic love', 'dancehall girl', 'based on movie']","['Shirley MacLaine', 'John McMartin', 'Ricardo Montalban']","['Bob Fosse', 'Peter Stone', 'Federico Fellini']",255,255,255,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42684,0,10000000,0,1,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",1,734087,66821036.0,100.0,1,Don't look up,Skyline,4.7,"['missile', 'light', 'transformation', 'low-budget', 'alien', 'fireplace', 'los angeles', 'cell phone', 'rooftop', 'duringcreditsstinger']","['Eric Balfour', 'Scottie Thompson', 'David Zayas']","['Colin Strause', 'Greg Strause', 'Brett Ratner']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42707,0,5000000,1,1,"A passionate filmmaker creating a film based upon a true crime casts an unknown mysterious young woman bearing a disturbing resemblance to the femme fatale in the story. Unsuspectingly, he finds himself drawn into a complex web of haunting intrigue: he becomes obsessed with the woman, the crime, her possibly notorious past, and the disturbing complexity between art and truth. From the Smoky Mountains of North Carolina to Verona, Rome, and London, new truths are revealed and clues to other crimes and passions, darker and even more complex, are uncovered.",1,734240,27046.0,121.0,1,Illusion is the first of all pleasures.,Road to Nowhere,5.0,"['passion', 'murder', 'suspense', 'filmmaker', 'reality vs fiction']","['Tygh Runyan', 'Dominique Swain', 'Shannyn Sossamon']","['Monte Hellman', 'Josep M. Civit', 'Tom Russell']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42807,0,27000000,0,1,"Four Newton brothers are a poor farmer family in the 1920s. The oldest of them, Willis, one day realizes that there's no future in the fields and offers his brothers to become a bank robbers. Soon the family agrees. They become very famous robbers, and five years later execute the greatest train robbery in American history.",1,729474,76000000.0,113.0,1,Four Brothers. Four Criminals. For The Money... They Would Stop At Nothing.,The Newton Boys,5.9,"['bank robber', 'crime spree', 'western u.s.']","['Matthew McConaughey', 'Skeet Ulrich', 'Ethan Hawke']","['Richard Linklater', 'Clark Walker', 'Claude Stanush']",255,255,255,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42888,0,120000000,1,1,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",1,734123,48668907.0,121.0,1,How do you know it's love?,How Do You Know,4.9,"['love triangle', 'baseball', 'athlete', 'aftercreditsstinger']","['Reese Witherspoon', 'Paul Rudd', 'Owen Wilson']","['James L. Brooks', 'Hans Zimmer', 'Janusz Kamiński']",255,255,255,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42889,0,2000000,1,1,"Four guys, one camera, and their experience chronicling the exhilarating and terrifying rite of passage: losing your virginity. As these guys help their buddy get laid, they'll have to survive friends with benefits, Internet hookups, even porn stars during an adventure that proves why you will always remember your first time.",1,734025,563706.0,120.0,1,0,The Virginity Hit,4.6,"['loss of virginity', 'teenage boy', 'teen comedy', 'teenage sexuality', 'found footage', 'sex comedy', 'virginity']","['Matt Bennett', 'Zack Pearlman', 'Jacob Davich']","['Huck Botko', 'Andrew Gurland']",255,255,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43039,0,151000,0,0,"Never on Sunday is a 1960 Greek black-and-white film which tells the story of Ilya, a prostitute who lives in the port of Piraeus in Greece, and Homer, an American tourist from Middletown, Connecticut — a classical scholar enamored with all things Greek. Ilya is a character close to the ""hooker with a heart of gold"" cliché. Homer feels Ilya's life style typifies the degradation of Greek classical culture and attempts to steer her onto the path of morality. It constitutes a variation of the Pygmalion story.  The film stars Melina Mercouri and Jules Dassin, and it gently submerges the viewer into Greek culture, including dance, music, and language (through the use of subtitles). The signature song and the bouzouki theme of the movie became hits of the 1960s and brought the composer, Manos Hadjidakis, an Academy Award.",1,715654,8000000.0,91.0,1,The Happy Street-Walker of Piraeus...,Never on Sunday,6.0,"['prostitute', 'greece']","['Melina Mercouri', 'Jules Dassin', 'George Foundas']","['Manos Hatzidakis', 'Jules Dassin', 'Roger Dwyre']",255,255,255,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
